date,rh,es,H,sw_out,sw_in,vpd,t_dew,vp,Rn,theta_1,ws,lw_in,t_avg,G,lw_out,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2005-01-01,67.26166666666667,1.2847015478214197,,,102.46183333333336,0.047241666666666654,9.252349657116254,1.2374598811547532,13.23958333333335,,2.1539583333333336,,9.972104166666666,-0.3949791666666668,,,191.20185416666664,2.984,17.76,0,0,7,0.0,8,0.6567859525004001,120.63249848738741,,13.634562500000017,0.8407247659524384,1.1894499133341483,,,1.1894499133341483,,,,,3.6000001000000004,2.2,0.0,,,,False,
2005-01-02,75.64272916666665,0.8798061302650765,,,57.121583333333284,0.02219583333333333,4.147520362014031,0.8576102969317428,17.082270833333332,,1.4684583333333336,,4.674354166666666,-3.946,,,112.0184375,-1.594,8.4,0,0,15,0.0,15,0.3237305818651941,121.11501554473145,,21.028270833333334,0.8461184109328801,1.1818676760590274,,,1.1818676760590274,,,,,2.0,1.3000001,0.0,,,,False,
2005-01-03,81.10104166666666,1.338717616420381,,,58.5360833333333,0.027916666666666663,10.500724617234168,1.3108009497537136,23.78931250000001,,1.4662083333333331,,11.012812500000004,2.5601458333333333,,,217.27083333333331,6.965,15.87,0,0,16,1.524,15,0.5443046015923809,121.63635827287204,,21.229166666666675,0.8576039601683327,1.1660393916601288,,,1.1660393916601288,,,,,2.2,1.4,2.0,,,,False,
2005-01-04,92.15,1.196799310408655,,,12.29400000000001,0.00938125,9.085056699385117,1.1874180604086553,-6.383166666666669,,1.4458958333333325,,9.406666666666666,2.7164791666666663,,,152.0487083333333,6.518,13.75,0,0,24,0.762,24,0.1936546272578536,122.19642131194736,,-9.099645833333335,0.8683697077391707,1.15158323820799,,,1.15158323820799,,,,,1.9,1.3000001,0.7,,,,False,
2005-01-05,94.05625,0.8233155479246922,,,9.765020833333333,0.00496875,3.8270950573345046,0.8183467979246917,-1.6788333333333334,,1.8088958333333331,,4.077020833333331,-2.844041666666667,,,65.79116666666667,1.953,6.5760000000000005,0,0,48,15.493999999999994,48,0.0812542549015098,122.79508914279221,,1.1652083333333336,0.8755530835305119,1.1421352043758193,,,1.1421352043758193,,,,,2.2,1.4,18.4,,,,False,
2005-01-06,95.72291666666666,0.9007562731605226,,,11.229250000000004,0.00391875,5.1845206372601504,0.8968375231605229,4.727895833333333,,1.8064166666666663,,5.41725,-2.181979166666666,,,159.79872916666662,2.642,7.01,0,0,48,2.286,48,0.06603501416201221,123.4322358104192,,6.909875,1.1156599306357868,1.131813816834546,,,0.8963304789750091,,,,,2.3,1.4,3.4,,,,False,
2005-01-07,67.485625,0.7708033294746993,,,95.56797916666665,0.02563958333333333,2.569264170702797,0.7451637461413658,27.20539583333333,,1.9855625,,3.1975416666666665,-4.2454583333333344,,,238.84500000000003,1.413,5.509,0,0,33,0.508,33,0.3836528433181079,124.10772463776985,,31.450854166666666,1.1156599306357868,1.1232989538053486,,,0.8963304789750091,,,,,2.9,1.8000001,0.3,,,,False,
2005-01-08,82.43395833333334,0.8344738701218022,-12.759748842592593,,12.987041666666665,0.014316666666666663,3.8846333302052094,0.8201572034551358,-10.325958333333332,,2.1029375000000003,,4.301666666666667,-3.3215625,,6.4814953703703715,166.59212500000004,1.964,6.615,0,0,16,6.096,16,0.1164881127108324,124.8214079313975,-6.278253472222223,-7.004395833333333,1.1156599306357868,1.1226550320247242,-7.004395833333333,7.2311446753235815,0.8963304789750091,0.8963304789750091,-14.235540508656914,0.2248238961707821,0.2508270124071621,2.8,1.7,10.1,0.14754530141597774,,,False,
2005-01-09,79.50208333333332,0.6978582986505614,,,18.810895833333333,0.014477083333333324,1.3839667558849982,0.683381215317228,-1.6509583333333346,,0.8441249999999999,,1.8299791666666667,-5.305687499999999,,,159.82972916666668,0.095,2.696,0,0,44,0.0,44,0.14058718818232407,125.57312668079751,,3.6547291666666633,1.1156599306357868,1.1209314947466864,,,0.8963304789750091,,,,,1.7,1.1,0.0,,,,False,
2005-01-10,78.41979166666665,0.8251917755376206,,,50.45460416666666,0.01881875,3.5632260517997323,0.8063730255376204,-0.060208333333336014,,2.019270833333333,,4.0406458333333335,-4.091104166666667,,,232.16116666666665,1.336,9.02,0,0,38,0.0,38,0.5295082752167082,126.36271025313386,,4.0308958333333305,1.1156599306357868,1.1251505924513976,,,0.8963304789750091,,,,,2.6000001,1.6,0.0,,,,False,
2005-01-11,77.29625,0.7700604159635046,,,32.40320833333333,0.01762708333333333,2.6526923423295288,0.7524333326301714,2.029875000000002,,1.4103125,,3.1382291666666657,-5.440562500000001,,,130.2270208333333,-0.217,5.695,0,0,42,10.414,42,0.2868255714927365,127.18997608514287,,7.470437500000003,1.1156599306357868,1.1357417611947405,,,0.8963304789750091,,,,,1.9,1.2,10.2,,,,False,
2005-01-12,95.78750000000002,0.9679933083659628,,,19.669125000000005,0.004120833333333331,6.244959576732128,0.9638724750326298,10.819375,,1.8749375000000004,,6.483354166666667,0.03043749999999996,,,71.44710416666666,5.43,7.79,0,0,48,0.254,48,0.18806370847666584,128.05472937401183,,10.7889375,1.1156599306357868,1.1351256483454255,,,0.8963304789750091,,,,,1.8000001,1.2,0.0,,,,False,
2005-01-13,88.26750000000004,1.5954939230074503,,,76.79643750000002,0.02391875,12.565996239106596,1.5715751730074503,26.957270833333336,,2.746479166666667,,13.01358333333333,5.755062500000001,,,154.58562500000005,5.806,21.95,0,0,48,0.0,48,0.8878204179042108,128.95676276903924,,21.20220833333333,1.1156599306357868,1.1354583497058566,,,0.8963304789750091,,,,,3.0,1.9,0.0,,,,False,
2005-01-14,82.34374999999999,1.2326339042347958,,,9.604770833333333,0.020375,7.9435711465164625,1.2122589042347964,-19.06295833333333,,3.3334375000000005,,8.423666666666664,2.7063541666666686,,,,1.135,19.47,0,0,35,33.525999999999996,47,0.6247172250632993,129.8958560658839,,-21.7693125,0.8843715114342569,1.1307465098895135,,,1.1307465098895135,,,,,3.8,2.4,35.100002,,,,False,
2005-01-15,56.17270833333333,0.5254008078537727,,,74.97560416666664,0.023247916666666663,-2.889515837887938,0.5021528911871066,0.40631250000000796,,1.5327708333333332,,-2.123104166666667,-9.697999999999997,,,,-4.583,0.841,0,0,41,0.0,47,0.3516210221159777,130.8717759051982,,10.104312500000002,0.8870629499460152,1.1273157108645535,,7.445126483347372,1.1273157108645535,,,,0.2566862255998357,2.5,1.5,0.0,,0.17112415039989048,0.2566862255998357,True,0.2566862255998357
2005-01-16,56.32791666666666,0.5125498184234637,,,36.60929166666666,0.0228125,-3.204860641718826,0.4897373184234636,-7.122708333333329,,2.1584375,,-2.4406875,-10.006458333333336,,,99.4419375,-4.083,-0.314,0,0,23,0.0,23,0.3162112527286618,131.8842754774252,,2.8837500000000054,0.8894752727868783,1.124258347134068,,8.440334658615809,1.124258347134068,,,,0.2909110556798138,2.8,1.7,0.0,,0.17112415039989048,0.2909110556798138,True,0.2909110556798138
2005-01-17,57.682083333333324,0.429025342919489,28.90968749999999,,82.31320833333331,0.0180625,-5.598041241004809,0.4109628429194892,9.266500000000008,,3.501208333333333,,-4.852645833333334,-10.104625,,8.264708333333335,302.21041666666673,-8.65,-2.614,0,0,0,0.0,1,0.20332810335522186,132.9330942355092,37.17439583333332,19.371125000000006,0.8889357465330006,1.1249406989202186,33.045649312017424,7.346794672169177,1.1249406989202186,1.919062307085072,25.69885463984825,0.2842121367588431,0.2526463279634614,2.2,1.4,0.0,0.1804616628310439,0.17112415039989048,0.2395738105598467,False,
2005-01-18,39.72666666666667,0.28204524853036383,,,126.64802083333336,0.017204166666666663,-11.231469579933245,0.2648410818636973,16.207104166666678,,3.3815416666666662,,-10.221875,-13.235583333333334,,6.389729166666665,285.305625,-13.65,-8.61,0,0,20,0.0,0,0.17078708323429906,134.01795761723605,,29.44268750000001,0.8879982426375878,1.1261283547473446,,5.674068270930138,1.1261283547473446,,,0.21863102452300576,0.19414396556248448,1.8000001,1.2,0.0,0.16178663796873707,0.254568254437387,0.3054819053248644,False,
2005-01-19,68.57108333333335,0.33168437017361324,,,43.65479166666666,0.009843749999999995,-9.369434905922136,0.3218406201736133,9.489604166666672,,1.6252291666666672,,-8.748270833333335,-12.992333333333335,,,198.1422916666667,-14.83,-3.167,0,0,18,0.0,33,0.2380188541520316,135.13857677887594,,22.481937500000008,0.8910018398263738,1.12233213816356,,7.429782719715903,1.12233213816356,,,,0.254568254437387,1.6,1.0,0.6,,0.254568254437387,0.254568254437387,True,0.254568254437387
2005-01-20,63.76770833333334,0.4704274893949345,8.981395833333332,,73.37335416666666,0.01786041666666667,-4.327166002637099,0.4525670727282675,10.340208333333337,,2.3323749999999994,,-3.663395833333334,-9.984854166666667,,,261.7599583333334,-6.534,-0.591,0,0,0,0.0,17,0.32819926430776586,136.29464834175306,,20.325062500000012,1.5299325071815693,1.1195583509287632,,9.612733917576149,0.6536236045093211,,13.740929445281765,,0.33093875622542857,2.1000001,1.3000001,0.0,,0.254568254437387,0.33093875622542857,True,0.33093875622542857
2005-01-21,38.773770833333344,0.3040691877574545,,,130.51860416666668,0.018916666666666658,-10.395030243131064,0.2851525210907879,34.172499999999985,,2.3597083333333333,,-9.3753125,-10.219354166666664,,8.044651041666665,,-14.67,-6.335,0,0,16,0.0,6,0.21853560292179466,137.4858541533072,,44.391854166666654,1.5299325071815693,1.11161634796999,,12.307773137577904,0.6536236045093211,,,0.2754738921710893,0.42145646251238,1.7,1.0,0.0,0.42145646251238,0.2916215502405585,0.2916215502405585,False,
2005-01-22,79.41191666666666,0.3534792941298206,,,13.039354166666662,0.005325,-8.80258870408085,0.3481542941298206,-3.9362083333333393,,1.6107708333333333,,-8.32627083333333,-11.63714583333333,,,125.293875,-16.56,0.243,0,0,41,0.0,39,0.14070136908220876,138.71186106415294,,7.700937499999991,1.5299325071815693,1.104288687004575,,6.692517371530789,0.6536236045093211,,,,0.22939781051043426,1.1,0.7,22.4,,0.32771115787204896,0.22939781051043426,True,0.22939781051043426
2005-01-23,71.40749999999998,0.3207725298141724,,,27.11825000000001,0.008918749999999998,-9.28950111636151,0.31185377981417234,2.301625000000004,,3.5965,,-8.7125,-8.440333333333331,,,243.17975,-13.4,-5.154,0,0,48,0.0,48,0.11717940059335065,139.97232072257293,,10.741958333333335,1.5299325071815693,1.105026721766064,,12.410965317516663,0.6536236045093211,,,,0.4252538351372359,2.3,1.5,5.4,,0.2835025567581573,0.4252538351372359,True,0.4252538351372359
2005-01-24,62.71,0.2980609045347898,,,56.42297916666666,0.011525,-10.650506878018977,0.2865359045347898,24.42897916666666,,2.5515000000000003,,-9.9409375,-7.019874999999999,,,270.5229583333333,-15.93,-5.606,0,0,27,0.0,27,0.18799241406878134,141.2668693878071,,31.44885416666666,1.5299325071815693,1.102488739450208,,5.428568680887078,0.6536236045093211,,,,0.1857927530150752,1.1,0.7,0.3,,0.2654182185929645,0.1857927530150752,True,0.1857927530150752
2005-01-25,66.02354166666667,0.5044655861936572,13.93264583333334,,99.25687500000004,0.018293749999999998,-3.6023583445288367,0.4861718361936573,21.54335416666666,,2.1878333333333333,,-2.9664166666666683,-5.885020833333333,,3.9951875000000014,247.49791666666667,-8.2,1.189,0,0,13,1.778,13,0.33671090134177556,142.5951277634257,17.927833333333343,27.428374999999992,1.5299325071815693,1.1092280787433586,27.428374999999992,6.112367228535468,0.6536236045093211,0.6536236045093211,21.316007771464523,0.137633050006297,0.21056927726718025,1.4,0.90000004,0.7,0.2339658532317179,0.21340547061982607,0.19206493209406228,False,
2005-01-26,75.22062500000001,0.6566306430250279,-2.211041666666666,,27.25164583333334,0.01628958333333333,0.394454973737479,0.6403410596916944,-5.4420416666666656,,1.7971875,,0.8991458333333338,-4.8128125000000015,,3.6879375,241.18666666666667,-3.029,3.485,0,0,7,5.08,7,0.19529604001972367,143.95670085198938,1.4768958333333342,-0.629229166666665,1.5299325071815693,1.1172852566468832,2.2595509451376814,5.6422954657039295,0.6536236045093211,-2.347150945270345,-3.382744520566248,0.12751239261512182,0.19508535453037396,1.6,1.0,0.0,0.19508535453037396,0.21340547061982607,0.21340547061982607,False,
2005-01-27,47.04583333333331,0.3164349039716555,,,141.05547916666674,0.016795833333333333,-9.828483267767947,0.2996390706383222,26.01460416666667,,2.6095,,-8.922458333333337,-4.2124375,,4.8347500000000005,,-13.65,-3.459,0,0,16,0.0,0,0.3856333276477407,145.35117783211663,,30.22704166666667,1.5299325071815693,1.1236261154013998,,7.396841189096093,0.6536236045093211,,,0.16562707421889605,0.2533982449168635,1.8000001,1.2,0.0,0.2111652040973863,0.21340547061982607,0.2560865647437913,False,
2005-01-28,42.65208333333335,0.27829248395362216,,,141.75220833333339,0.016922916666666666,-11.916737662276645,0.26136956728695554,33.02362499999999,,1.5346041666666659,,-10.929708333333332,-4.9971041666666665,,,,-17.21,-4.544,0,0,22,0.0,16,0.3451994909500315,146.7781319589904,,38.020729166666655,1.5299325071815693,1.1320632895160356,,4.992907583510934,0.6536236045093211,,,,0.17072437649586086,1.2,0.8,0.0,,0.21340547061982607,0.17072437649586086,True,0.17072437649586086
2005-01-29,45.62397916666666,0.42322262759723456,,,115.81556249999998,0.02617916666666667,-6.8775610894430015,0.39704346093056775,34.001854166666654,,1.2550208333333337,,-5.935666666666667,-5.324208333333334,,,236.6341666666667,-14.32,1.997,0,0,26,0.0,26,0.43116384320142154,148.2371204892464,,39.32606249999999,1.5299325071815693,1.1381905743122862,,4.730212438601615,0.6536236045093211,,,,0.16250022345110413,1.2,0.8,1.0,,0.20312527931388014,0.16250022345110413,True,0.16250022345110413
2005-01-30,65.01293749999999,0.5668599174588816,,,35.85370833333333,0.021254166666666668,-1.787556182283782,0.5456057507922151,-8.541520833333331,,1.6256458333333328,,-1.1381250000000005,-4.338541666666666,,,,-4.305,1.919,0,0,16,0.254,16,0.30646243837190135,149.72768463109253,,-4.202979166666665,1.5299325071815693,1.1421573896335604,,5.2069493411492465,0.6536236045093211,,,,0.17968715847795072,1.4,0.90000004,1.5,,0.1996523894353946,0.17968715847795072,True,0.17968715847795072
2005-01-31,58.70125000000001,0.5334949147058613,,,141.59231250000005,0.02354166666666666,-2.958296338973016,0.5099532480391946,25.42858333333333,,1.8812291666666665,,-2.2190833333333333,-3.9661875,,,90.65397916666666,-7.4,3.571,0,0,12,0.0,12,0.5488481856223746,151.24934952041662,,29.39477083333333,0.8719484668992199,1.1468567672997358,,8.535985468106169,1.1468567672997358,,,,0.2942692493353636,2.3,1.5,0.0,,0.19617949955690905,0.2942692493353636,True,0.2942692493353636
2005-02-01,58.760416666666686,0.5140059011450027,,,142.2104791666667,0.026391666666666667,-4.052491377625048,0.4876142344783361,32.55454166666666,,1.0051666666666668,,-3.2916041666666653,-4.30275,,,,-10.24,5.004,0,0,34,0.0,34,0.57729097701434,152.8016242235439,,36.857291666666654,0.8721783375865044,1.1465545025656154,,5.595565345774423,1.1465545025656154,,,,0.1927066096784235,1.5,1.0,0.0,,0.1927066096784235,0.1927066096784235,True,0.1927066096784235
2005-02-02,52.34731250000002,0.5765360715443081,,,148.45379166666666,0.032662500000000004,-2.797298287317286,0.5438735715443079,35.62129166666667,,1.453375,,-1.9436249999999988,-4.567729166666665,,,144.3236458333334,-10.27,7.67,0,0,23,0.0,23,0.6864878539978304,154.3840017672121,,40.189020833333345,0.8764620848391278,1.140950666660666,,6.036528915901183,1.140950666660666,,,,0.20815709177993172,1.7,1.1,0.0,,0.18923371979993794,0.20815709177993172,True,0.20815709177993172
2005-02-03,71.09229166666667,0.6226608710567328,,,78.19156249999997,0.018808333333333344,-0.6815185385264945,0.6038525377233998,28.30139583333333,,1.2679583333333335,,-0.11462500000000007,-4.285354166666667,,,135.79002083333333,-5.457999999999998,5.144,0,0,19,0.0,19,0.49050204820767546,155.99595919623414,,32.58675,0.8820487812909901,1.1337241445267612,,5.915531467812769,1.1337241445267612,,,,0.20433691291359765,1.6,1.1,1.0,,0.1857608299214524,0.20433691291359765,True,0.20433691291359765
2005-02-04,85.27104166666669,0.7050015932043237,,,51.62918749999999,0.01148125,1.481080160070119,0.6935203432043235,1.5400208333333325,,1.825208333333333,,1.8499791666666667,-4.203499999999999,,,160.795125,-0.35,6.218,0,0,34,6.35,34,0.5591746006602661,157.63695765922643,,5.743520833333331,0.8865482245941981,1.1279702245839276,,5.794172855304568,1.1279702245839276,,,,0.2005167340472636,1.7,1.1,1.5,,0.18228794004296686,0.2005167340472636,True,0.2005167340472636
2005-02-05,44.39564583333333,0.9180938161172624,,,149.45935416666666,0.05446250000000002,4.149401803415855,0.8636313161172627,41.0366875,,1.6445624999999997,,5.149604166666666,-4.154541666666667,,,,-0.948,12.38,0,0,10,0.0,10,0.9147890556006093,159.3064425226822,,45.19122916666666,0.8938521112758683,1.118753300892939,,8.756620677645849,1.118753300892939,,,,0.3039855852796182,2.6000001,1.7,0.0,,0.17881505016448132,0.3039855852796182,True,0.3039855852796182
2005-02-06,52.16772916666667,0.8587809609307621,,,152.65910416666662,0.04473541666666669,3.308107756626857,0.8140455442640953,45.3091875,,1.751104166666667,,4.183083333333335,-4.23225,,,68.54202083333332,-0.941,11.9,0,0,24,0.0,24,0.9646404677967214,161.00384351357891,,49.5414375,0.8824438974564591,1.1081408240598145,,9.605533964060337,1.1332165170866757,,,,0.33315010454339195,2.9,1.9,0.0,,0.17534216028599578,0.33315010454339195,True,0.33315010454339195
2005-02-07,57.3679375,0.8879773958242194,,,152.0339375,0.047400000000000005,3.2477021804639463,0.8405773958242198,47.10772916666666,,1.1885625,,4.0666875000000005,-4.5862500000000015,,,150.06375,-3.337,15.17,0,0,24,0.0,24,1.0542841868410802,162.72857489061175,,51.69397916666666,0.8824438974564591,1.1003090870270786,,6.938342496660434,1.1332165170866757,,,,0.2406169785705143,2.0,1.4,0.0,,0.1718692704075102,0.2406169785705143,True,0.2406169785705143
2005-02-08,65.19187499999998,0.9455753934915436,,,109.95875000000002,0.041929166666666656,4.416092304058386,0.9036462268248772,47.143354166666654,,1.1092500000000003,,5.126375,-3.6141458333333336,,,222.31043749999992,-1.7990000000000002,14.55,0,0,31,0.0,31,0.8977416121057167,164.48003564405738,,50.75749999999998,0.9203888011856152,1.0881582918974049,,5.336033589681438,1.0864973571080312,,,,0.18523601858192715,1.6,1.1,0.0,,0.16839638052902467,0.18523601858192715,True,0.18523601858192715
